Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-3.tif (RGB),p21-42 V11,red channel puncta,2502,20.4432454,93.44844125,136.2230216,110.6148123,green channel puncta,5750,9.724869565,117.1321739,175.6288696,145.2115776,blue channel puncta,-,-,-,-,-,colocalized puncta,1113,25.56513926,104.1132075,164.2861635,130.5728371
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-4.tif (RGB),p21-42 V11,red channel puncta,2350,18.97446809,111.8178723,154.033617,130.1490335,green channel puncta,5025,9.311243781,116.5643781,174.9229851,144.1519426,blue channel puncta,-,-,-,-,-,colocalized puncta,896,23.91685268,113.109375,171.4252232,139.6725706
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0012-5.tif (RGB),p21-42 V11,red channel puncta,2524,21.85618067,121.8696513,164.0895404,141.3158382,green channel puncta,4357,9.294468671,108.8138627,165.0826257,133.8245622,blue channel puncta,-,-,-,-,-,colocalized puncta,907,28.2800441,114.4476295,172.5016538,141.0240028
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-1.tif (RGB),p21-42 V11,red channel puncta,2243,18.40035667,77.26125724,116.6567098,92.3219424,green channel puncta,4063,8.740585774,150.1983756,188.6047256,172.6853024,blue channel puncta,-,-,-,-,-,colocalized puncta,643,22.64618974,112.6485226,160.6524106,134.9097622
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-2.tif (RGB),p21-42 V11,red channel puncta,2700,20.4037037,73.04037037,111.3162963,87.30463486,green channel puncta,4884,9.160524161,131.2665848,183.7796888,158.8007147,blue channel puncta,-,-,-,-,-,colocalized puncta,959,24.86548488,101.4045881,157.4353493,126.3325829
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-3.tif (RGB),P21-42 V111,red channel puncta,2144,18.19729478,86.34654851,127.1273321,102.3383231,green channel puncta,4036,8.573587711,135.6419722,186.4856293,162.1674978,blue channel puncta,-,-,-,-,-,colocalized puncta,643,22.97978227,110.4891135,166.1010886,135.5608811
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-4.tif (RGB),P21-42 V111,red channel puncta,2393,20.25574593,91.3890514,133.3318011,108.0304529,green channel puncta,5396,9.817272053,116.4742402,176.1452928,144.8489265,blue channel puncta,-,-,-,-,-,colocalized puncta,964,27.15093361,103.1260373,164.9185685,129.8968778
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0013-5.tif (RGB),P21-42 V111,red channel puncta,2595,22.08131021,98.49788054,141.9899807,116.0296672,green channel puncta,3768,8.600583864,126.5437898,181.7035563,153.5289245,blue channel puncta,-,-,-,-,-,colocalized puncta,799,32.41426783,111.7984981,170.6958698,137.8426711
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-1.tif (RGB),P21-42 V111,red channel puncta,2937,23.10146408,70.99829758,109.3830439,85.09295426,green channel puncta,5170,9.542359768,131.2317215,182.3526112,158.5101243,blue channel puncta,-,-,-,-,-,colocalized puncta,1137,36.50615655,100.6266491,157.614336,125.0182349
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-2.tif (RGB),P21-42 V111,red channel puncta,2114,18.10548723,86.48533586,126.3263955,102.269132,green channel puncta,3428,8.005250875,151.5504667,190.4527421,174.4244207,blue channel puncta,-,-,-,-,-,colocalized puncta,498,23.64759036,117.9116466,167.4467871,141.4255058
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-3.tif (RGB),P21-42 V111,red channel puncta,2550,21.33098039,87.33568627,128.1223529,103.1963735,green channel puncta,4954,9.26867178,127.9608397,182.3201453,155.9040561,blue channel puncta,-,-,-,-,-,colocalized puncta,926,28.15226782,107.062095,164.9897408,133.1363514
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-4.tif (RGB),P21-42 V111,red channel puncta,2497,20.99439327,98.47657189,140.7328795,115.4477818,green channel puncta,4139,8.466296207,130.3346219,183.0188451,157.118509,blue channel puncta,-,-,-,-,-,colocalized puncta,784,28.90497449,113.4917092,171.3118622,139.458699
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-5.tif (RGB),P21-42 V111,red channel puncta,2275,19.93934066,115.8017582,157.7138462,133.9354099,green channel puncta,3756,8.762513312,119.7694356,175.7989883,146.2206421,blue channel puncta,-,-,-,-,-,colocalized puncta,684,26.5248538,116.9912281,174.3559942,143.583673
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-1.tif (RGB),P21-42 V111,red channel puncta,2405,22.91891892,74.18960499,111.977131,88.54420622,green channel puncta,5600,10.13107143,124.5164286,179.2592857,153.3351565,blue channel puncta,-,-,-,-,-,colocalized puncta,989,163.9044489,98.54347826,157.7871587,124.4514293
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-2.tif (RGB),P21-42 V111,red channel puncta,2133,19.7037037,77.31082982,116.0909517,92.27381441,green channel puncta,4625,8.975783784,132.9007568,183.8188108,160.3475006,blue channel puncta,-,-,-,-,-,colocalized puncta,734,41.57016349,104.4100817,160.0074932,129.3300954
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-3.tif (RGB),P21-42 V111,red channel puncta,2682,22.63310962,73.1383296,111.3508576,87.50345022,green channel puncta,6619,10.94893488,107.5605076,170.9791509,137.3759775,blue channel puncta,-,-,-,-,-,colocalized puncta,1338,40.23617339,89.4764574,152.6894619,115.7525765
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-4.tif (RGB),P21-42 V111,red channel puncta,2954,24.47054841,75.10866622,114.4597156,89.71330089,green channel puncta,4834,9.190318577,122.7242449,179.7174183,151.2107954,blue channel puncta,-,-,-,-,-,colocalized puncta,1086,46.55110497,98.39456722,158.7619705,123.8133419
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-5.tif (RGB),P21-42 V111,red channel puncta,2974,25.71788837,82.2004035,123.8059852,97.95124309,green channel puncta,5723,10.2344924,110.5822121,172.2116023,139.6267539,blue channel puncta,-,-,-,-,-,colocalized puncta,1354,44.75849335,95.59416544,160.9043575,122.5168432
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-1.tif (RGB),P21-42 V111,red channel puncta,2608,21.38228528,78.25498466,118.7277607,93.70061674,green channel puncta,4839,8.99710684,137.1136598,186.9154784,164.5183581,blue channel puncta,-,-,-,-,-,colocalized puncta,960,29.27395833,106.5583333,161.6510417,131.8225866
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-2.tif (RGB),P21-42 V111,red channel puncta,2281,19.90530469,84.36212188,126.0727751,100.5566611,green channel puncta,5407,9.499537636,126.3046051,184.4005918,156.1991385,blue channel puncta,-,-,-,-,-,colocalized puncta,912,24.66666667,104.4122807,164.3547149,131.4935162
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-3.tif (RGB),P21-42 V111,red channel puncta,3404,26.15423032,75.06462985,115.2467685,89.85991369,green channel puncta,5400,9.499259259,122.8705556,182.8601852,152.9340682,blue channel puncta,-,-,-,-,-,colocalized puncta,1462,39.66860465,98.30403557,160.5471956,124.6896572
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-4.tif (RGB),P21-42 V111,red channel puncta,1942,18.55046344,105.6565396,148.0854789,123.6807554,green channel puncta,4818,8.846824408,123.0475301,182.2588211,152.3115527,blue channel puncta,-,-,-,-,-,colocalized puncta,719,22.76147427,113.3358832,172.8157163,141.0614492
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-5.tif (RGB),P21-42 V111,red channel puncta,1941,18.13549717,121.9809377,162.8289541,140.7906014,green channel puncta,3442,8.252178966,126.1815805,183.8628704,154.5309255,blue channel puncta,-,-,-,-,-,colocalized puncta,548,23.22992701,123.0100365,179.5903285,150.8847891
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-1.tif (RGB),P21-42 V111,red channel puncta,2442,18.96396396,92.67485667,137.2342342,110.8912487,green channel puncta,3658,8.947238928,170.5120284,186.9168945,181.7249278,blue channel puncta,-,-,-,-,-,colocalized puncta,679,24.16273932,130.7216495,170.404271,149.5480999
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-2.tif (RGB),P21-42 V111,red channel puncta,2514,19.45823389,88.56443914,132.3329356,105.948636,green channel puncta,5269,10.26817233,145.5528563,184.8969444,169.0655004,blue channel puncta,-,-,-,-,-,colocalized puncta,966,24.46376812,116.2556936,166.7179089,140.7379664
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-3.tif (RGB),P21-42 V111,red channel puncta,2431,18.58617853,93.55039079,137.6700946,111.4998442,green channel puncta,4990,9.96252505,149.7376754,185.3230461,171.2780575,blue channel puncta,-,-,-,-,-,colocalized puncta,878,23.5501139,120.7443052,169.9134396,144.9166424
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-4.tif (RGB),P21-42 V111,red channel puncta,2857,21.16065803,92.39131957,136.5075254,110.1567576,green channel puncta,4532,9.274492498,154.6818182,186.2700794,174.1151242,blue channel puncta,-,-,-,-,-,colocalized puncta,1005,26.89651741,122.7253731,169.658209,145.3760974
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-5.tif (RGB),P21-42 V111,red channel puncta,3115,23.28025682,96.46741573,141.6051364,114.8078943,green channel puncta,3430,8.699708455,163.2285714,187.4434402,178.7887725,blue channel puncta,-,-,-,-,-,colocalized puncta,850,32.77882353,129.2352941,174.2847059,150.6490162
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-1.tif (RGB),P21-42 V111,red channel puncta,2540,20.62559055,75.23858268,114.9181102,90.27570535,green channel puncta,4022,8.710840378,161.3008454,190.1514172,179.3719945,blue channel puncta,-,-,-,-,-,colocalized puncta,822,27.59671533,117.5340633,163.9549878,138.7780979
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-2.tif (RGB),P21-42 V111,red channel puncta,2854,20.08759636,71.16678346,110.1247372,85.8884956,green channel puncta,4490,9.170155902,150.398441,190.7367483,174.1219507,blue channel puncta,-,-,-,-,-,colocalized puncta,977,24.06448311,110.1944729,159.3285568,132.8431912
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-3.tif (RGB),P21-42 V111,red channel puncta,2382,18.56129303,78.39714526,118.31822,93.9454073,green channel puncta,4760,9.493697479,141.8661765,189.8205882,168.6725962,blue channel puncta,-,-,-,-,-,colocalized puncta,900,24.46333333,109.4316667,164.2383333,135.0865306
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-4.tif (RGB),P21-42 V111,red channel puncta,2194,19.24794895,84.43436645,125.5451231,100.5537191,green channel puncta,4939,9.724843086,139.5476817,188.8068435,166.725487,blue channel puncta,-,-,-,-,-,colocalized puncta,862,26.75522042,111.2180974,167.4280742,137.5999314
20230915_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1-5.tif (RGB),P21-42 V111,red channel puncta,2665,21.18499062,86.29643527,129.0011257,102.7607634,green channel puncta,5716,10.51959412,129.5251924,184.4686844,157.9190569,blue channel puncta,-,-,-,-,-,colocalized puncta,1223,27.22812756,107.0408831,165.9562551,133.734725
