Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0003-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2626,26.50761615,107.2936024,146.8941356,122.8005253,green channel puncta,5122,15.57321359,101.8771964,175.7832878,137.4161009,blue channel puncta,-,-,-,-,-,colocalized puncta,1650,41.81606061,103.7766667,172.4363636,134.1574272
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0004-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3407,28.15145289,107.1849134,144.0821837,122.5751484,green channel puncta,5116,14.82095387,107.5500391,154.4736122,130.9042787,blue channel puncta,-,-,-,-,-,colocalized puncta,1797,45.48302727,106.509182,158.0695604,130.1952831
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0004-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3266,26.29179424,112.2829149,148.1469688,127.8556161,green channel puncta,4001,12.67433142,107.5486128,157.6588353,131.3535117,blue channel puncta,-,-,-,-,-,colocalized puncta,1384,39.20773121,109.2474711,161.2041185,133.1516113
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0004-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2703,23.93266741,124.4661487,157.0399556,139.759776,green channel puncta,4711,13.94863086,94.95160263,148.1628104,118.2691927,blue channel puncta,-,-,-,-,-,colocalized puncta,1363,37.66911225,109.0322817,160.3264857,132.1500728
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0004-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2853,24.3701367,130.6200491,162.0448651,145.7010105,green channel puncta,4427,14.38016716,104.1371132,160.073639,129.8352591,blue channel puncta,-,-,-,-,-,colocalized puncta,1328,39.82567771,116.6517319,167.6603916,140.7687596
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0004-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3253,27.35290501,120.3187827,159.638795,137.0872733,green channel puncta,5860,16.11757679,102.2566553,173.8088737,136.6006735,blue channel puncta,-,-,-,-,-,colocalized puncta,2069,43.58941518,110.3250362,175.8320445,140.5344437
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0005-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2938,27.56296801,100.1371681,139.3349217,115.609886,green channel puncta,4021,14.31633922,129.5200199,168.8582442,151.791001,blue channel puncta,-,-,-,-,-,colocalized puncta,1210,42.28140496,114.0173554,163.2144628,137.1014423
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0005-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3368,31.39726841,90.99554632,129.5320665,105.560278,green channel puncta,4316,13.75532901,110.0500463,164.2177943,136.4219254,blue channel puncta,-,-,-,-,-,colocalized puncta,1475,57.71152542,99.78983051,160.199322,125.4591788
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0005-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3175,29.04976378,95.01354331,132.6853543,109.571374,green channel puncta,4663,14.66695261,100.4392022,159.5374223,127.2352761,blue channel puncta,-,-,-,-,-,colocalized puncta,1540,52.15032468,97.05227273,159,122.5069127
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0005-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3140,29.2544586,98.10063694,135.9477707,112.7110531,green channel puncta,4290,13.47832168,104.3974359,161.6095571,130.5096226,blue channel puncta,-,-,-,-,-,colocalized puncta,1349,57.46182357,100.5967383,162.124166,125.8288369
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0005-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3021,29.8550149,102.1770937,140.5782853,117.2199655,green channel puncta,4763,15.23850514,96.05626706,154.2475331,121.1860049,blue channel puncta,-,-,-,-,-,colocalized puncta,1520,66.94243421,98.46052632,160.9171053,123.5011982
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0006-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2343,20.90482288,130.9334187,166.5894153,148.7529828,green channel puncta,4299,14.56687602,118.8008839,159.4847639,140.799186,blue channel puncta,-,-,-,-,-,colocalized puncta,1214,32.25782537,123.8088962,167.6330313,147.3903324
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0006-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2903,23.65346194,121.7209783,160.358939,139.8207467,green channel puncta,4250,13.38870588,112.9684706,161.7174118,137.1122944,blue channel puncta,-,-,-,-,-,colocalized puncta,1352,41.12241124,116.3028846,167.7965976,141.7359184
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0006-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2744,22.07215743,129.8053936,165.96793,147.7372647,green channel puncta,4546,13.93180818,107.6487022,159.3161021,132.1291516,blue channel puncta,-,-,-,-,-,colocalized puncta,1421,33.92716397,117.84905,168.5080929,143.2398031
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0006-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3237,25.43805993,124.5993204,162.1597158,142.5756228,green channel puncta,3805,12.71590013,116.0554534,165.144021,140.0423306,blue channel puncta,-,-,-,-,-,colocalized puncta,1385,39.6133574,119.5083032,169.9815884,144.7350238
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0006-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2722,20.71271124,141.8872153,169.8288024,157.2306608,green channel puncta,4031,12.67278591,113.6417762,163.8002977,137.7128391,blue channel puncta,-,-,-,-,-,colocalized puncta,1186,28.52065767,127.0029511,170.1374368,149.4492649
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0007-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2922,26.11396304,129.7789185,165.825462,147.6205999,green channel puncta,3819,14.50772454,137.4310029,157.6677141,150.0254706,blue channel puncta,-,-,-,-,-,colocalized puncta,1322,41.10590015,132.7008321,165.688351,151.3692284
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0007-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3153,27.66064066,124.70536,162.2981288,142.8585443,green channel puncta,4512,15.39383865,117.8131649,160.3805408,140.2100616,blue channel puncta,-,-,-,-,-,colocalized puncta,1726,45.50115875,120.3070684,166.9869641,144.5906071
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0007-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3445,30.4467344,121.5085631,160.1373004,139.8129892,green channel puncta,3015,12.15555556,140.3621891,171.6248756,158.7430086,blue channel puncta,-,-,-,-,-,colocalized puncta,1257,53.57239459,130.1447892,172.1077963,152.9878864
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0007-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2959,24.05576208,138.7789794,169.5251774,155.066062,green channel puncta,4461,15.06254203,115.627662,164.0320556,139.6922867,blue channel puncta,-,-,-,-,-,colocalized puncta,1509,41.1119947,126.3674619,171.0404241,150.0367372
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0007-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2758,22.60841189,147.9329224,173.1443075,162.1420871,green channel puncta,4815,16.24257529,113.3082035,164.1873313,137.9852188,blue channel puncta,-,-,-,-,-,colocalized puncta,1516,40.00131926,129.6560026,172.2559367,152.1223278
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0008-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3104,28.76771907,116.3920747,152.101482,132.5184146,green channel puncta,4391,12.79070827,111.2473241,159.7642906,135.8194993,blue channel puncta,-,-,-,-,-,colocalized puncta,1491,63.83031522,113.1368209,161.8521127,137.2037084
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0008-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3378,32.77205447,112.3164594,149.7391948,128.6850868,green channel puncta,5418,14.38298265,91.13547434,149.0348837,116.478212,blue channel puncta,-,-,-,-,-,colocalized puncta,1938,70.39370485,101.0466976,157.8075335,126.0724317
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0008-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3125,27.3632,123.50912,156.88928,139.1557769,green channel puncta,4698,13.37782035,94.45040443,152.0180928,119.8067294,blue channel puncta,-,-,-,-,-,colocalized puncta,1512,54.11838624,108.1233466,161.8406085,132.8376501
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0008-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3474,31.85808866,118.3549223,153.566494,134.3342626,green channel puncta,4243,12.79047844,95.4261136,153.0403017,120.7067758,blue channel puncta,-,-,-,-,-,colocalized puncta,1576,60.63166244,106.1668782,162.1027919,131.4382695
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0008-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3078,26.08934373,130.6153346,161.8226121,145.9230944,green channel puncta,4569,14.46793609,89.96870212,151.3514992,116.1363882,blue channel puncta,-,-,-,-,-,colocalized puncta,1504,42.79986702,109.5116356,164.2237367,134.3356553
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0009-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2720,29.36801471,114.3349265,151.4727941,130.0322168,green channel puncta,4372,13.64775846,125.1854986,157.5125801,143.9314691,blue channel puncta,-,-,-,-,-,colocalized puncta,1326,74.45625943,118.8853695,164.1527149,140.5268601
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0009-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3309,36.34330613,107.1807193,145.6826836,122.8289985,green channel puncta,4595,13.86855277,108.3595212,156.3534276,131.9870086,blue channel puncta,-,-,-,-,-,colocalized puncta,1761,89.2072686,107.0547984,162.1624077,131.3061999
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0009-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3113,28.65884998,121.4555092,156.7009316,137.2811544,green channel puncta,2833,11.22943876,134.5852453,171.1097776,155.2852835,blue channel puncta,-,-,-,-,-,colocalized puncta,1003,65.43868395,127.2841476,171.834995,149.6947249
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0009-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3519,37.99545325,116.3304916,153.5228758,132.6779386,green channel puncta,3595,13.10125174,122.088178,168.9913769,146.3985321,blue channel puncta,-,-,-,-,-,colocalized puncta,1545,100.5517799,118.5080906,170.2702265,143.744371
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0009-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3123,29.20973423,133.5443484,167.5619597,149.6063157,green channel puncta,3656,12.92231947,139.2751641,184.607221,165.3283578,blue channel puncta,-,-,-,-,-,colocalized puncta,1316,58.87272036,135.4441489,181.0083587,160.2740884
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0010-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3068,29.16297262,98.08279009,135.76206,112.7803101,green channel puncta,4514,13.44195835,128.5489588,160.201595,147.0105741,blue channel puncta,-,-,-,-,-,colocalized puncta,1471,107.0305914,112.6397009,159.2885792,133.6036045
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0010-2.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2991,26.64994985,106.2965563,143.8335005,121.4642268,green channel puncta,4708,13.52102804,113.046729,160.9071793,137.0736741,blue channel puncta,-,-,-,-,-,colocalized puncta,1476,77.45189702,108.8384146,162.4139566,132.7262532
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0010-3.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3202,28.19269207,110.3338538,147.5003123,125.8066728,green channel puncta,4632,13.65436097,108.6498273,160.238342,133.4240696,blue channel puncta,-,-,-,-,-,colocalized puncta,1586,94.85435057,108.6774905,164.3486759,133.6392699
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0010-4.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2934,25.41854124,125.457396,160.5235174,141.2158168,green channel puncta,4026,13.3271237,118.1077993,167.4970194,142.8533595,blue channel puncta,-,-,-,-,-,colocalized puncta,1292,58.9380805,121.0119969,170.9102167,145.357991
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0010-5.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,3290,27.7993921,128.537386,164.3075988,144.8610574,green channel puncta,3752,14.42857143,133.8595416,181.1913646,160.0247561,blue channel puncta,-,-,-,-,-,colocalized puncta,1342,59.35655738,130.3487332,179.0163934,155.6535451
20231207_GB2_VAMP2 TRAP_C9_P21-42_PSD95488_VGT1647_L1_V1_0011-1.tif (RGB),Vamp2 Vglu1 Psd95-2,red channel puncta,2909,27.73427295,111.4101066,152.2901341,128.7764305,green channel puncta,4043,13.02968093,134.1533515,170.4288894,155.6188143,blue channel puncta,-,-,-,-,-,colocalized puncta,1321,44.68925057,121.8584406,169.3974262,146.0051669
