Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-2.tif (RGB),P42-65 V1,red channel puncta,3032,17.63687335,64.21306069,96.58806069,76.19549236,green channel puncta,3682,8.80418251,109.4861488,166.1002173,135.6829418,blue channel puncta,-,-,-,-,-,colocalized puncta,905,29.61546961,86.07403315,141.7867403,108.9971967
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-3.tif (RGB),P42-65 V1,red channel puncta,3259,20.02516109,66.24792881,99.10800859,78.20924905,green channel puncta,3373,8.648087756,113.1203676,167.9401127,138.8689428,blue channel puncta,-,-,-,-,-,colocalized puncta,911,43.16465423,88.96377607,144.2700329,111.0844411
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-4.tif (RGB),P42-65 V1,red channel puncta,2614,19.07689365,79.36151492,114.2647284,92.5557301,green channel puncta,3500,8.752857143,111.624,165.9348571,136.9993874,blue channel puncta,-,-,-,-,-,colocalized puncta,749,34.61748999,94.86181575,152.0600801,118.4254458
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0014-5.tif (RGB),P42-65 V1,red channel puncta,2162,19.28723404,95.60545791,133.9421832,110.5182996,green channel puncta,3283,8.462077368,116.9055742,170.2500761,142.2721522,blue channel puncta,-,-,-,-,-,colocalized puncta,602,34.81561462,105.1337209,161.9717608,129.2087284
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-1.tif (RGB),P42-65 V1,red channel puncta,2408,14.8160299,69.59219269,102.7313123,82.28164908,green channel puncta,3731,8.803001876,110.8386492,165.9142321,136.7059122,blue channel puncta,-,-,-,-,-,colocalized puncta,714,20.56162465,89.50770308,143.2927171,112.3312824
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-2.tif (RGB),P42-65 V1,red channel puncta,2956,15.86028417,63.37990528,95.81156969,75.45277441,green channel puncta,3700,8.774054054,105.3478378,162.3875676,131.1334335,blue channel puncta,-,-,-,-,-,colocalized puncta,866,22.42263279,83.73036952,138.3042725,105.9992422
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-3.tif (RGB),P42-65 V1,red channel puncta,3112,17,64.27506427,96.71336761,76.31413415,green channel puncta,4149,8.911544951,100.9187756,158.4904796,126.5518172,blue channel puncta,-,-,-,-,-,colocalized puncta,962,25.83731809,81.94178794,139.0161123,104.4314632
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-4.tif (RGB),P42-65 V1,red channel puncta,2830,17.72756184,71.36042403,104.8855124,83.99271,green channel puncta,2134,7.613870665,130.9573571,180.9522024,156.9923958,blue channel puncta,-,-,-,-,-,colocalized puncta,500,32.726,101.105,152.767,123.7938564
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0015-5.tif (RGB),P42-65 V1,red channel puncta,3003,19.94605395,77.25041625,113.5854146,90.90558687,green channel puncta,2829,7.855072464,122.5592082,174.009544,147.9342625,blue channel puncta,-,-,-,-,-,colocalized puncta,646,36.58513932,98.97910217,154.8993808,122.3468316
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-1.tif (RGB),P42-65 V1,red channel puncta,2900,17.77896552,65.25724138,97.73586207,77.24266428,green channel puncta,3831,8.827199165,109.5797442,166.0250587,136.0939657,blue channel puncta,-,-,-,-,-,colocalized puncta,903,51.29125138,86.85492802,141.4894795,108.7793735
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-2.tif (RGB),P42-65 V1,red channel puncta,3010,16.76843854,63.28671096,94.14119601,74.73131636,green channel puncta,3927,8.705373058,102.2233257,160.1968424,128.3669196,blue channel puncta,-,-,-,-,-,colocalized puncta,893,34.61534155,82.02463606,138.300112,104.4177933
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-3.tif (RGB),P42-65 V11,red channel puncta,2360,14.55,70.41610169,101.2228814,82.15835824,green channel puncta,3016,8.145225464,111.270557,169.5782493,138.3402864,blue channel puncta,-,-,-,-,-,colocalized puncta,553,21.96925859,89.86437613,143.5560579,112.2114698
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-4.tif (RGB),P42-65 V11,red channel puncta,2356,16.0606961,73.3213073,106.1133277,85.77411605,green channel puncta,3476,8.535385501,105.4548331,163.7359033,132.0033485,blue channel puncta,-,-,-,-,-,colocalized puncta,629,25.99602544,88.80604134,145.100159,111.6029537
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0016-5.tif (RGB),P42-65 V11,red channel puncta,2146,16.7054986,82.51491146,116.5037279,95.68559485,green channel puncta,4760,9.546428571,96.47163866,154.472479,121.6804322,blue channel puncta,-,-,-,-,-,colocalized puncta,790,25.2556962,88.74303797,145.2025316,111.3236284
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-1.tif (RGB),P42-65 V11,red channel puncta,2928,19.9648224,68.32581967,101.7698087,80.80075589,green channel puncta,4611,9.69269139,106.1466059,164.318586,132.7742325,blue channel puncta,-,-,-,-,-,colocalized puncta,1045,127.1028708,86.40526316,144.7186603,109.6628105
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-2.tif (RGB),P42-65 V11,red channel puncta,2806,17.66892373,66.30114041,98.83071989,78.37046958,green channel puncta,3564,8.237093154,110.3914141,168.236532,137.1642436,blue channel puncta,-,-,-,-,-,colocalized puncta,817,35.10465116,87.75458996,143.5887393,110.3496509
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-3.tif (RGB),P42-65 V11,red channel puncta,2202,14.82061762,73.40781108,106.2152589,86.06290064,green channel puncta,2766,7.703543022,118.8640636,176.2472885,146.5511457,blue channel puncta,-,-,-,-,-,colocalized puncta,457,19.67943107,95.36761488,149.7078775,118.7659082
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-4.tif (RGB),P42-65 V11,red channel puncta,2855,18.52154116,69.26059545,102.8686515,81.74651073,green channel puncta,5503,9.946756315,92.15246229,151.6936217,117.4993742,blue channel puncta,-,-,-,-,-,colocalized puncta,1142,29.49474606,79.97767075,139.6681261,102.9509397
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1_0017-5.tif (RGB),P42-65 V11,red channel puncta,2494,18.09623095,79.35124298,114.1319166,92.64148889,green channel puncta,2882,7.656141568,120.8431645,176.38966,147.59124,blue channel puncta,-,-,-,-,-,colocalized puncta,556,27.36510791,99.29316547,153.8839928,122.3431503
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-1.tif (RGB),P42-65 V11,red channel puncta,2125,15.52047059,53.97082353,78.76564706,63.22971592,green channel puncta,3611,10.95513708,72.79368596,114.639712,89.08780632,blue channel puncta,-,-,-,-,-,colocalized puncta,592,31.3597973,62.73141892,109.2466216,78.9778304
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-2.tif (RGB),P42-65 V11,red channel puncta,2020,15.21089109,56.99059406,82.03762376,66.28979266,green channel puncta,3830,10.87258486,69.53655352,109.4375979,85.0514878,blue channel puncta,-,-,-,-,-,colocalized puncta,602,27.30647841,62.7807309,108.6619601,78.76336699
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-3.tif (RGB),P42-65 V11,red channel puncta,2807,18.99038119,55.86284289,81.82436765,65.27586289,green channel puncta,4495,12.26540601,64.21357063,103.246941,79.09829375,blue channel puncta,-,-,-,-,-,colocalized puncta,1087,34.48896044,59.69825207,104.850966,75.09840454
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-4.tif (RGB),P42-65 V11,red channel puncta,2633,19.34865173,66.01139385,95.96391948,77.03126085,green channel puncta,2438,9.678835111,79.00082034,118.7625103,95.05648071,blue channel puncta,-,-,-,-,-,colocalized puncta,565,33.32300885,72.16548673,119.9283186,89.05316045
20230921_GB2 CONTROL-P21-ROI-P42-VG1647-PSD95488-L1-V1-5.tif (RGB),P42-65 V11,red channel puncta,2334,17.85389889,82.30162811,117.3491859,95.6631518,green channel puncta,3197,11.20081326,74.95089146,123.414451,94.44447478,blue channel puncta,-,-,-,-,-,colocalized puncta,720,30.45,78.16319444,134.6444444,98.7097863
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-1.tif (RGB),P42-65 V11,red channel puncta,2227,14.23888639,79.48136507,114.4916929,93.07566506,green channel puncta,3318,8.129294756,150.916516,183.636528,170.4943665,blue channel puncta,-,-,-,-,-,colocalized puncta,512,16.39648438,114.6943359,155.1308594,134.0006407
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-2.tif (RGB),P42-65 V11,red channel puncta,2175,13.41241379,77.50712644,110.7705747,90.48553429,green channel puncta,4970,9.500402414,118.3156942,174.5913481,146.1890259,blue channel puncta,-,-,-,-,-,colocalized puncta,699,17.36123033,97.42203147,149.7052933,120.9743166
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-3.tif (RGB),P42-65 V11,red channel puncta,2152,14.59433086,78.46700743,113.0241636,91.76380204,green channel puncta,3800,8.305526316,131.5063158,182.7613158,158.291186,blue channel puncta,-,-,-,-,-,colocalized puncta,556,18.01258993,104.1142086,154.7661871,127.6814304
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-4.tif (RGB),P42-65 V11,red channel puncta,2127,15.68171133,83.50728726,118.3281617,96.93973718,green channel puncta,5143,9.618899475,114.8430877,173.3894614,142.7437485,blue channel puncta,-,-,-,-,-,colocalized puncta,750,23.224,98.58133333,154.9346667,123.1687815
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0001-5.tif (RGB),P42-65 V11,red channel puncta,3040,20.82434211,80.36842105,116.3542763,93.85272704,green channel puncta,4769,9.169008178,115.7592787,173.8303628,143.574842,blue channel puncta,-,-,-,-,-,colocalized puncta,1050,36.51142857,97.50619048,153.1614286,121.2490679
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-1.tif (RGB),P42-65 V11,red channel puncta,2621,17.99427699,55.16558565,82.52422739,65.25114149,green channel puncta,3902,10.38800615,97.16401845,151.4144029,121.1885795,blue channel puncta,-,-,-,-,-,colocalized puncta,988,75.18775304,75.46204453,128.2257085,95.95136903
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-2.tif (RGB),P42-65 V11,red channel puncta,2724,18.47063142,55.11600587,82.00073421,65.01483675,green channel puncta,5796,12.76414769,77.64423741,130.5034507,98.75699468,blue channel puncta,-,-,-,-,-,colocalized puncta,1408,55.2084517,65.79545455,119.9257813,85.27195814
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-3.tif (RGB),P42-65 V11,red channel puncta,1837,18.51007077,66.28633642,95.8296135,77.2033594,green channel puncta,2194,8.438468551,115.9530538,169.0524157,141.2927836,blue channel puncta,-,-,-,-,-,colocalized puncta,433,45.31293303,90.10623557,144.1270208,111.7691999
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-4.tif (RGB),P42-65 V11,red channel puncta,2411,23.45002074,64.07465782,93.43923683,74.81931667,green channel puncta,3136,9.253507653,101.2704082,154.4327168,124.7825289,blue channel puncta,-,-,-,-,-,colocalized puncta,808,104.4808168,81.93688119,138.8768564,103.3070947
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0002-5.tif (RGB),P42-65 V11,red channel puncta,2050,24.34390244,75.18731707,107.6834146,87.15700292,green channel puncta,2685,8.760521415,105.4387337,157.2335196,128.9154484,blue channel puncta,-,-,-,-,-,colocalized puncta,636,155.4040881,89.56839623,146.1768868,111.6771358
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-1.tif (RGB),P42-65 V11,red channel puncta,1780,20.02134831,66.11404494,95.86910112,77.05094441,green channel puncta,3397,10.22549308,96.02325581,149.2275537,119.2953909,blue channel puncta,-,-,-,-,-,colocalized puncta,656,44.41082317,80.33155488,136.0556402,101.6297187
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-2.tif (RGB),P42-65 V11,red channel puncta,2307,24.85478977,64.07282185,94.59427828,75.09353428,green channel puncta,4048,10.59436759,85.16007905,137.1501976,106.390457,blue channel puncta,-,-,-,-,-,colocalized puncta,998,70.27254509,73.96993988,131.2670341,94.05293428
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-3.tif (RGB),P42-65 V11,red channel puncta,2732,31.34956076,64.9579063,97.21412884,76.39707489,green channel puncta,3107,9.32281944,92.76375925,143.9192147,114.4126925,blue channel puncta,-,-,-,-,-,colocalized puncta,959,134.5933264,78.34775808,137.951512,99.02910274
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-4.tif (RGB),P42-65 V11,red channel puncta,1594,22.5357591,95.402133,132.1624843,109.5092287,green channel puncta,2909,8.994156067,95.11240976,145.1880371,116.4519356,blue channel puncta,-,-,-,-,-,colocalized puncta,472,47.1059322,94.62923729,150.5381356,115.7627769
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0003-5.tif (RGB),P42-65 V11,red channel puncta,1629,21.32658072,111.6046654,149.7145488,127.0068127,green channel puncta,3331,9.818072651,87.12158511,133.8901231,105.9394048,blue channel puncta,-,-,-,-,-,colocalized puncta,530,42.30377358,98.54150943,151.8141509,119.0703727
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-1.tif (RGB),P42-65 V11,red channel puncta,3039,24.78907535,53.97597894,81.32017111,63.90815049,green channel puncta,4118,10.39460903,89.24890724,138.3506557,110.1964866,blue channel puncta,-,-,-,-,-,colocalized puncta,1253,115.4118117,71.01356744,123.7442139,90.04720931
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-2.tif (RGB),P42-65 V11,red channel puncta,1599,18.71794872,71.30706692,100.8217636,82.48232492,green channel puncta,2294,8.052310375,102.8121186,153.4267655,125.7692776,blue channel puncta,-,-,-,-,-,colocalized puncta,424,34.75471698,86.32783019,138.6733491,107.3857572
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-3.tif (RGB),P42-65 V11,red channel puncta,1928,19.00207469,73.21732365,103.8008299,84.71457415,green channel puncta,2409,7.809879618,99.5392279,148.890411,121.3900649,blue channel puncta,-,-,-,-,-,colocalized puncta,511,32.78375734,85.78277886,136.4412916,105.6312923
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-4.tif (RGB),P42-65 V11,red channel puncta,1685,19.1537092,86.37032641,118.747181,98.65534994,green channel puncta,3580,8.862569832,89.29273743,136.7248603,109.2585727,blue channel puncta,-,-,-,-,-,colocalized puncta,557,55.95691203,87.18671454,140.0359066,107.1550281
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0004-5.tif (RGB),P42-65 V11,red channel puncta,1868,22.75642398,96.43576017,131.4544968,109.9302273,green channel puncta,2693,8.109914593,96.5499443,142.8893427,116.1708284,blue channel puncta,-,-,-,-,-,colocalized puncta,484,82.71487603,95.83884298,149.4927686,116.4155193
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-1.tif (RGB),P42-65 V11,red channel puncta,1982,13.81735621,59.43390515,87.94601413,70.20049261,green channel puncta,3232,9.552289604,97.48545792,152.1318069,121.679509,blue channel puncta,-,-,-,-,-,colocalized puncta,613,24.09053834,77.65171289,130.6598695,99.00845432
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-2.tif (RGB),P42-65 V11,red channel puncta,1871,14.83698557,60.31159808,89.28754677,71.31389555,green channel puncta,3621,9.587406794,90.04832919,144.7370892,113.430771,blue channel puncta,-,-,-,-,-,colocalized puncta,642,24.77180685,74.51090343,127.6674455,95.17660454
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-3.tif (RGB),P42-65 V11,red channel puncta,2118,17.68413598,60.21813031,89.02644004,70.98047935,green channel puncta,3428,8.990665111,91.17648775,146.3354726,114.8364139,blue channel puncta,-,-,-,-,-,colocalized puncta,719,43.64812239,74.92211405,129.8171071,95.85993443
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-4.tif (RGB),P42-65 V11,red channel puncta,2123,20.78756477,63.11540273,92.97597739,74.17746302,green channel puncta,3740,9.108823529,87.9157754,141.6304813,110.5778355,blue channel puncta,-,-,-,-,-,colocalized puncta,771,72.81193256,74.97016861,131.6005188,95.94526033
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0005-5.tif (RGB),P42-65 V11,red channel puncta,2858,28.15955213,61.04653604,92.35689293,72.24078844,green channel puncta,3730,9.072922252,91.06729223,145.2050938,113.980463,blue channel puncta,-,-,-,-,-,colocalized puncta,1055,152.9540284,75.51611374,134.8412322,96.09135955
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-1.tif (RGB),P42-65 V11,red channel puncta,1945,12.5151671,69.5033419,100.8868895,81.74935685,green channel puncta,3876,8.432662539,118.2404541,179.6787926,148.1934828,blue channel puncta,-,-,-,-,-,colocalized puncta,593,14.65682968,93.24789207,146.7360877,117.6213747
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-2.tif (RGB),P42-65 V11,red channel puncta,1743,12.43660356,70.53643144,101.7039587,82.64176447,green channel puncta,2965,7.468802698,127.8128162,186.282968,156.9920515,blue channel puncta,-,-,-,-,-,colocalized puncta,390,14.07948718,98.56410256,149.7538462,121.9115133
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-3.tif (RGB),P42-65 V11,red channel puncta,2068,13.75048356,69.32108317,100.9240812,81.47832173,green channel puncta,4612,8.880962706,106.425412,173.1882047,137.0481482,blue channel puncta,-,-,-,-,-,colocalized puncta,669,17.245142,87.4103139,145.2825112,112.142811
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-4.tif (RGB),P42-65 V11,red channel puncta,2336,15.19092466,71.44006849,103.0826199,83.59010649,green channel puncta,3783,8.197462331,117.2133228,180.5590801,147.2788504,blue channel puncta,-,-,-,-,-,colocalized puncta,643,19.98600311,93.60108865,148.2908243,117.4774108
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0006-5.tif (RGB),P42-65 V11,red channel puncta,2313,16.78426286,78.42239516,112.5041072,91.53478161,green channel puncta,4364,8.669569203,111.6276352,175.9832722,141.4390636,blue channel puncta,-,-,-,-,-,colocalized puncta,721,22.66851595,94.29819695,152.5866852,119.0452258
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-1.tif (RGB),P42-65 V11,red channel puncta,1936,11.71952479,64.50516529,92.84504132,75.54260278,green channel puncta,3539,9.013280588,111.2260526,165.2995196,136.8724766,blue channel puncta,-,-,-,-,-,colocalized puncta,543,15.61141805,87.17311234,136.8268877,108.9819712
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-2.tif (RGB),P42-65 V11,red channel puncta,2529,14.39778569,60.20403321,89.05021748,71.05443191,green channel puncta,4393,9.449578875,101.5333485,158.028682,126.8310432,blue channel puncta,-,-,-,-,-,colocalized puncta,853,20.24677608,80.37924971,132.587925,101.8690816
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-3.tif (RGB),P42-65 V11,red channel puncta,2562,16.61241218,63.25409836,93.25565964,74.44162371,green channel puncta,3496,8.527173913,112.784611,167.1244279,138.3008046,blue channel puncta,-,-,-,-,-,colocalized puncta,740,31.43716216,87.53513514,138.8972973,108.516662
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-4.tif (RGB),P42-65 V11,red channel puncta,3156,21.22465146,63.04594423,94.31463878,74.38752148,green channel puncta,4137,9.043993232,107.2811216,162.3995649,132.486137,blue channel puncta,-,-,-,-,-,colocalized puncta,1122,58.67067736,84.53253119,140.7326203,106.3192453
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0007-5.tif (RGB),P42-65 V11,red channel puncta,2441,21.14010651,77.25686194,111.9512495,90.16746747,green channel puncta,3029,7.960052823,121.2410036,171.8936943,145.9534554,blue channel puncta,-,-,-,-,-,colocalized puncta,631,48.26703645,98.71156894,153.6957211,121.2832112
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-1.tif (RGB),P42-65 V11,red channel puncta,2100,11.93904762,63.44904762,91.61142857,74.34117056,green channel puncta,3437,9.328775095,106.2900786,160.5513529,131.694748,blue channel puncta,-,-,-,-,-,colocalized puncta,596,17.83557047,84.02013423,133.4530201,105.4069867
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-2.tif (RGB),P42-65 V11,red channel puncta,2410,13.96970954,62.37261411,91.46514523,73.49953238,green channel puncta,3416,8.869437939,107.515808,162.7438525,133.4516362,blue channel puncta,-,-,-,-,-,colocalized puncta,681,21.89060206,84.16593245,135.2371512,105.7330496
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-3.tif (RGB),P42-65 V11,red channel puncta,1972,14.72971602,71.48377282,102.0243408,83.13127689,green channel puncta,3036,8.572134387,115.1287879,168.9851779,141.5903822,blue channel puncta,-,-,-,-,-,colocalized puncta,530,25.09811321,92.35188679,144.3716981,114.898028
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-4.tif (RGB),P42-65 V11,red channel puncta,2666,18.38184546,71.21230308,103.1819205,83.08988992,green channel puncta,3749,8.906908509,109.3720992,163.7415311,135.0214825,blue channel puncta,-,-,-,-,-,colocalized puncta,858,42.51223776,89.60780886,144.7237762,112.4493479
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0008-5.tif (RGB),P42-65 V11,red channel puncta,2160,17.34861111,87.51712963,122.6171296,100.9748837,green channel puncta,3603,8.460172079,112.8293089,164.4038301,137.7903327,blue channel puncta,-,-,-,-,-,colocalized puncta,663,32.5158371,99.11161388,152.1493213,121.3981516
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-1.tif (RGB),P42-65 V11,red channel puncta,2606,19.78511128,66.21872602,97.8971604,77.93084643,green channel puncta,3405,9.348604993,116.471072,168.5016153,141.9230308,blue channel puncta,-,-,-,-,-,colocalized puncta,862,70.27610209,90.29640371,145.6792343,112.4440423
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-2.tif (RGB),P42-65 V11,red channel puncta,2146,20.65051258,75.29543336,109.4035415,87.96053898,green channel puncta,2920,8.721232877,119.7674658,170.5113014,144.7706951,blue channel puncta,-,-,-,-,-,colocalized puncta,673,68.19465082,96.51931649,152.5445765,119.3829893
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-3.tif (RGB),P42-65 V11,red channel puncta,1951,20.8498206,87.42388519,123.4597642,101.1390803,green channel puncta,3016,8.580238727,117.5331565,168.0692971,141.7457367,blue channel puncta,-,-,-,-,-,colocalized puncta,643,49.94401244,101.4245723,156.433126,123.9919951
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-4.tif (RGB),P42-65 V11,red channel puncta,2271,24.89740203,93.47996477,132.4385733,108.4195886,green channel puncta,3171,8.66004415,115.1602018,165.7669505,139.1554744,blue channel puncta,-,-,-,-,-,colocalized puncta,765,74.77647059,103.6078431,161.3803922,127.3370332
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0009-5.tif (RGB),P42-65 V11,red channel puncta,2152,23.97583643,111.7476766,150.7681227,127.8709276,green channel puncta,2945,8.511035654,114.9123939,163.7385399,137.7545635,blue channel puncta,-,-,-,-,-,colocalized puncta,665,61.14962406,112.3007519,167.3421053,136.2662063
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-1.tif (RGB),P42-65 V11,red channel puncta,2493,25.78178901,60.06618532,89.37625351,70.57342661,green channel puncta,3119,9.76050016,96.87463931,147.8794485,119.1485137,blue channel puncta,-,-,-,-,-,colocalized puncta,886,112.0112867,77.68905192,132.0451467,97.21561102
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-2.tif (RGB),P42-65 V11,red channel puncta,2109,26.42863917,69.13134187,100.1175913,80.33513955,green channel puncta,3967,10.62717419,86.13108142,135.0564658,106.2239528,blue channel puncta,-,-,-,-,-,colocalized puncta,907,106.3208379,76.92282249,132.5170893,95.96081213
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-3.tif (RGB),P42-65 V11,red channel puncta,2323,30.92337495,75.07318123,108.5393887,87.16569392,green channel puncta,3029,10.05249257,96.7514031,147.5840211,118.757724,blue channel puncta,-,-,-,-,-,colocalized puncta,838,180.3788783,85.11813842,144.426611,106.3698685
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-4.tif (RGB),P42-65 V11,red channel puncta,1736,29.13076037,98.41129032,136.7361751,113.1148335,green channel puncta,3208,10.4563591,95.64214464,143.2724439,115.8800051,blue channel puncta,-,-,-,-,-,colocalized puncta,665,105.2488722,96.00150376,152.9932331,117.9492357
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0010-5.tif (RGB),P42-65 V11,red channel puncta,2104,31.57557034,106.4695817,145.8688213,122.1127709,green channel puncta,4844,13.51692816,80.12675475,126.545417,98.28487907,blue channel puncta,-,-,-,-,-,colocalized puncta,1089,96.44031221,92.6584022,149.8595041,114.0259642
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-1.tif (RGB),P42-65 V11,red channel puncta,2182,14.3492209,85.01741522,123.0944088,100.1328834,green channel puncta,2863,7.884387007,155.2273839,187.7869368,174.9415655,blue channel puncta,-,-,-,-,-,colocalized puncta,493,20.7464503,119.4269777,162.5365112,140.0656742
20230921_GB2 HEVIN KO-P21-ROI-P42-VG1647-PSD95488-L1-V1_0011-2.tif (RGB),P42-65 V11,red channel puncta,2394,13.76775272,75.74310777,111.770259,89.56242325,green channel puncta,4074,8.655130093,128.9756996,183.353461,157.4714856,blue channel puncta,-,-,-,-,-,colocalized puncta,689,18.6371553,101.9738752,155.7075472,126.4867901
