Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0012-2.tif (RGB),P42-65 V22,red channel puncta,1715,26.32536443,101.9819242,160.7090379,125.8933814,green channel puncta,2580,9.60620155,66.98410853,107.5193798,82.92169726,blue channel puncta,-,-,-,-,-,colocalized puncta,413,34.02663438,84.10169492,149.2953995,110.2152439
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0012-3.tif (RGB),P42-65 V222,red channel puncta,1923,34.16016641,87.63806552,149.8335933,111.7189731,green channel puncta,3716,11.81673843,64.6065662,104.4741658,79.70765712,blue channel puncta,-,-,-,-,-,colocalized puncta,750,48.284,75.69933333,144.0826667,101.2476504
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0012-4.tif (RGB),P42-65 V222,red channel puncta,1876,33.85927505,88.55703625,150.8768657,112.9198559,green channel puncta,2436,10.46264368,82.49343186,126.8497537,100.2103428,blue channel puncta,-,-,-,-,-,colocalized puncta,473,45.99048626,85.0602537,154.2832981,111.8042286
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0012-5.tif (RGB),P42-65 V222,red channel puncta,1679,30.24776653,95.67361525,156.5842764,119.8339158,green channel puncta,2363,10.5044435,94.44519678,137.6593314,112.1289442,blue channel puncta,-,-,-,-,-,colocalized puncta,361,33.07479224,94.7867036,159.432133,120.7635642
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0013-1.tif (RGB),P42-65 V222,red channel puncta,2029,18.77082307,99.64268112,165.0734352,127.3891126,green channel puncta,3341,7.88476504,79.59203831,137.5603113,103.7150008,blue channel puncta,-,-,-,-,-,colocalized puncta,521,19.15642994,89.47408829,165.243762,121.7195999
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0013-2.tif (RGB),P42-65 V222,red channel puncta,2030,18.71576355,93.16847291,157.7512315,119.8689682,green channel puncta,2678,7.223300971,83.00560119,141.6747573,107.6427846,blue channel puncta,-,-,-,-,-,colocalized puncta,448,17.62053571,88.125,162.0245536,119.122401
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0013-3.tif (RGB),P42-65 V222,red channel puncta,2055,19.23211679,87.93722628,150.4452555,113.1045642,green channel puncta,2372,7.048060708,84.98693086,142.1500843,108.8808106,blue channel puncta,-,-,-,-,-,colocalized puncta,410,18.95121951,86.71219512,159.052439,116.531894
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0013-4.tif (RGB),P42-65 V222,red channel puncta,2001,19.35982009,84.86906547,145.7866067,109.1829339,green channel puncta,3124,7.638924456,77.08930858,131.209347,99.27387775,blue channel puncta,-,-,-,-,-,colocalized puncta,507,20.47928994,80.80374753,152.9122288,109.6008955
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0013-5.tif (RGB),P42-65 V222,red channel puncta,1909,19.28287061,83.65898376,144.1953903,107.7861321,green channel puncta,2951,7.900711623,78.89359539,132.1324975,100.3023901,blue channel puncta,-,-,-,-,-,colocalized puncta,481,18.51247401,81.14553015,151.6580042,109.267652
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0014-1.tif (RGB),P42-65 V222,red channel puncta,2029,21.95071464,112.0689995,174.700345,139.2853559,green channel puncta,3576,8.723434004,68.94183445,119.6599553,89.24764991,blue channel puncta,-,-,-,-,-,colocalized puncta,641,27.04056162,90.35647426,160.2691108,119.9036165
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0014-2.tif (RGB),P42-65 V222,red channel puncta,2249,23.90884838,101.6398399,165.4686527,128.1243559,green channel puncta,2790,7.665591398,72.46523297,122.6136201,92.96360946,blue channel puncta,-,-,-,-,-,colocalized puncta,577,25.18197574,86.46793761,156.9852686,115.6628852
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0014-3.tif (RGB),P42-65 V222,red channel puncta,1753,20.9572162,115.9652025,177.7564176,142.8629262,green channel puncta,2436,7.518883415,76.61986864,127.2988506,97.45439604,blue channel puncta,-,-,-,-,-,colocalized puncta,382,23.27094241,95.65706806,164.6230366,125.2937593
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0014-4.tif (RGB),P42-65 V222,red channel puncta,2338,24.072284,99.5402053,161.688195,125.0643291,green channel puncta,4017,8.686830968,66.67139656,114.0866318,85.49208599,blue channel puncta,-,-,-,-,-,colocalized puncta,844,29.60189573,82.60781991,152.7695498,110.8924453
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0014-5.tif (RGB),P42-65 V222,red channel puncta,2415,25.54202899,93.37805383,156.9043478,119.0310564,green channel puncta,3812,8.882214061,68.72350472,116.5831584,87.81189662,blue channel puncta,-,-,-,-,-,colocalized puncta,917,31.0610687,80.58778626,151.9372955,108.7792537
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-1.tif (RGB),P42-65 V222,red channel puncta,2499,23.47418968,107.9491797,172.1004402,135.6720267,green channel puncta,2487,7.201447527,82.85846401,140.1608363,107.1217417,blue channel puncta,-,-,-,-,-,colocalized puncta,551,28.46188748,95.00816697,169.0208711,127.3128159
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-2.tif (RGB),P42-65 V222,red channel puncta,2125,20.87576471,114.1778824,176.2461176,141.2430231,green channel puncta,3776,7.978548729,68.53177966,119.5471398,89.10352788,blue channel puncta,-,-,-,-,-,colocalized puncta,691,23.7431259,91.06222865,159.3437048,120.0850593
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-3.tif (RGB),P42-65 V222,red channel puncta,1758,19.40557452,121.2411832,181.3538111,147.8705102,green channel puncta,2480,6.912096774,79.74677419,132.2358871,101.7448585,blue channel puncta,-,-,-,-,-,colocalized puncta,393,21.0826972,100.2035623,166.8104326,129.3995012
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-4.tif (RGB),P42-65 V222,red channel puncta,2215,21.59819413,106.8139955,168.9395034,132.9356977,green channel puncta,2495,6.969138277,81.47935872,135.4721443,104.0347512,blue channel puncta,-,-,-,-,-,colocalized puncta,494,22.23785425,94.12246964,162.5131579,123.036458
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0015-5.tif (RGB),P42-65 V222,red channel puncta,2059,21.67362797,106.544439,168.3695969,132.6851676,green channel puncta,2650,6.948679245,81.2754717,132.1875472,102.5119082,blue channel puncta,-,-,-,-,-,colocalized puncta,469,24.24520256,93.4466951,161.2462687,122.2639162
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-1.tif (RGB),P42-65 V222,red channel puncta,1962,18.94444444,118.5234455,181.0086646,146.3978752,green channel puncta,3014,7.478433975,78.50431321,138.4834107,103.5728419,blue channel puncta,-,-,-,-,-,colocalized puncta,475,18.31052632,98.42105263,171.8768421,130.7028452
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-2.tif (RGB),P42-65 V222,red channel puncta,2305,22.63600868,97.75488069,162.0446855,124.0370405,green channel puncta,2627,7.393604872,78.52874001,135.145413,102.3620471,blue channel puncta,-,-,-,-,-,colocalized puncta,556,23.69964029,87.93345324,160.9163669,118.3691424
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-3.tif (RGB),P42-65 V222,red channel puncta,1881,20.21371611,109.0489102,172.3992557,135.8468869,green channel puncta,4121,7.974278088,66.25503519,117.6728949,86.99311128,blue channel puncta,-,-,-,-,-,colocalized puncta,645,22.31317829,87.34883721,157.8054264,116.7047769
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-4.tif (RGB),P42-65 V222,red channel puncta,2098,22.14204004,98.65967588,162.4099142,124.8283922,green channel puncta,3169,7.257810035,74.08362259,125.5282423,95.25962042,blue channel puncta,-,-,-,-,-,colocalized puncta,589,25.49830221,86.02801358,156.0314092,114.7672215
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0016-5.tif (RGB),P42-65 V222,red channel puncta,1573,21.15321043,108.5975842,173.4945963,136.0440932,green channel puncta,4114,8.335196889,66.89669421,113.7389402,85.42281241,blue channel puncta,-,-,-,-,-,colocalized puncta,592,22.74155405,87.15202703,152.4527027,113.7943611
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-1.tif (RGB),P42-65 V222,red channel puncta,2389,23.26956886,115.9079113,179.6433654,144.4642524,green channel puncta,3625,8.287724138,64.23062069,116.5257931,85.074942,blue channel puncta,-,-,-,-,-,colocalized puncta,664,24.83283133,89.99021084,161.6596386,120.6338389
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-2.tif (RGB),P42-65 V222,red channel puncta,2369,22.46855213,113.6872098,176.0802026,140.8846981,green channel puncta,2839,7.709052483,67.43783022,119.3635083,88.59196138,blue channel puncta,-,-,-,-,-,colocalized puncta,501,23.06087824,90.10279441,158.4800399,119.5188537
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-3.tif (RGB),P42-65 V222,red channel puncta,2209,22.2797646,116.7220462,179.831598,144.228911,green channel puncta,3002,7.524650233,67.60792805,118.1002665,88.16373988,blue channel puncta,-,-,-,-,-,colocalized puncta,467,22.93468951,91.80620985,159.8104925,120.9039374
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-4.tif (RGB),P42-65 V222,red channel puncta,2176,21.38878676,116.6410846,179.0413603,143.9186715,green channel puncta,2903,7.439889769,69.62349294,119.5814674,89.87963574,blue channel puncta,-,-,-,-,-,colocalized puncta,433,21.573903,93.05889145,159.3822171,121.1939959
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1_0017-5.tif (RGB),P42-65 V222,red channel puncta,2201,22.90277147,110.6201726,174.3939119,137.8707134,green channel puncta,4034,8.177491324,62.67699554,108.1031235,80.75513584,blue channel puncta,-,-,-,-,-,colocalized puncta,706,24.7223796,86.05382436,150.6359773,112.9597632
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1-1.tif (RGB),P42-65 V222,red channel puncta,1915,23.40939948,108.629765,175.678329,138.8081362,green channel puncta,2683,7.593738353,110.6567275,172.5423034,139.5147341,blue channel puncta,-,-,-,-,-,colocalized puncta,534,27.31367041,109.5065543,184.9719101,145.140496
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1-2.tif (RGB),P42-65 V222,red channel puncta,2184,23.47344322,97.19001832,164.6973443,125.8377915,green channel puncta,2968,7.525943396,103.2695418,165.1789084,130.8693459,blue channel puncta,-,-,-,-,-,colocalized puncta,651,25.78264209,99.66205837,176.2826421,133.2004552
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1-3.tif (RGB),P42-65 V222,red channel puncta,1707,21.42413591,109.3087288,175.4528412,138.6749637,green channel puncta,3480,8.187643678,98.64626437,161.5537356,125.9997367,blue channel puncta,-,-,-,-,-,colocalized puncta,588,23.84608844,103.2993197,179.4438776,137.2975608
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1-4.tif (RGB),P42-65 V222,red channel puncta,1911,22.7414966,98.04866562,164.7435897,126.0962409,green channel puncta,2368,7.330236486,117.5502534,177.3804899,145.0507965,blue channel puncta,-,-,-,-,-,colocalized puncta,443,24.33634312,107.6422122,182.6794582,141.3275251
20230920_GB2 HEVIN KO-P42-ROI-P65-VG2647-PSD95488-L4-V1-5.tif (RGB),P42-65 V222,red channel puncta,1697,22.54566883,98.17560401,161.1013553,124.7661073,green channel puncta,2758,7.848803481,116.9920232,174.1638869,143.1668672,blue channel puncta,-,-,-,-,-,colocalized puncta,418,25.6423445,107.507177,180.0849282,140.052123
