Image name,Condition,Channel Name,Num puncta,Area average,Min intensity average,Max intensity average,Mean intensity average,...,,,,,,,,,,,,,,,,,
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0014-2.tif (RGB),P21-42 V2,red channel puncta,2777,28.13719842,125.1652863,183.3309327,153.5279955,green channel puncta,4620,9.336363636,93.65238095,155.7655844,120.2575375,blue channel puncta,-,-,-,-,-,colocalized puncta,1091,33.06828598,108.7296059,177.4294225,141.2690809
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0014-3.tif (RGB),P21-42 V2,red channel puncta,2573,28.43256899,125.1321415,183.4652157,153.1363502,green channel puncta,4328,9.146719039,96.39856747,157.6136784,122.7260315,blue channel puncta,-,-,-,-,-,colocalized puncta,968,37.52117769,109.9478306,178.2376033,142.1726105
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0014-4.tif (RGB),P21-42 V2,red channel puncta,2687,29.28582062,116.7260886,178.1328619,144.9763097,green channel puncta,3143,8.048997773,109.6366529,169.1263124,136.4311832,blue channel puncta,-,-,-,-,-,colocalized puncta,741,37.88596491,112.780027,183.6700405,146.7097941
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0014-5.tif (RGB),P21-42 V2,red channel puncta,2831,32.53903214,105.301307,171.9586718,134.1125034,green channel puncta,3385,9.387296898,106.6646972,165.6044313,132.7394728,blue channel puncta,-,-,-,-,-,colocalized puncta,1004,41.60657371,105.500996,180.6195219,139.1797194
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-1.tif (RGB),P21-42 V2,red channel puncta,2453,28.56379943,138.2128007,191.5462699,166.3608219,green channel puncta,3868,10.40382627,99.31334023,158.5555843,125.2074588,blue channel puncta,-,-,-,-,-,colocalized puncta,863,34.16859791,118.495365,180.8128621,149.751951
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-2.tif (RGB),P21-42 V2,red channel puncta,2845,31.07592267,120.9230228,182.197188,150.2843365,green channel puncta,4295,10.58672875,91.80605355,148.9399302,115.8407261,blue channel puncta,-,-,-,-,-,colocalized puncta,1117,38.85944494,105.9171889,175.2354521,138.2384
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-3.tif (RGB),P21-42 V2,red channel puncta,2836,35.45909732,110.5877997,176.8254584,140.6330301,green channel puncta,3833,9.848682494,99.19749543,155.2974172,123.2913937,blue channel puncta,-,-,-,-,-,colocalized puncta,1050,46.6347619,104.4947619,176.6957143,137.5040903
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-4.tif (RGB),P21-42 V2,red channel puncta,2699,34.04260837,111.3997777,177.6876621,141.1575707,green channel puncta,3640,10.45961538,104.8255495,159.7090659,128.7075217,blue channel puncta,-,-,-,-,-,colocalized puncta,1015,47.75665025,107.5960591,179.1137931,140.523896
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0015-5.tif (RGB),P21-42 V2,red channel puncta,2794,27.71939871,113.1177523,183.8471725,146.0347316,green channel puncta,3857,11.65620949,115.2081929,182.7404719,148.3193429,blue channel puncta,-,-,-,-,-,colocalized puncta,1433,34.76343336,113.7187718,194.1577111,154.3056159
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-1.tif (RGB),P21-42 V2,red channel puncta,2302,24.92311034,144.7193745,190.3392702,169.3625444,green channel puncta,3462,9.294916233,111.9468515,165.9601386,136.7168508,blue channel puncta,-,-,-,-,-,colocalized puncta,661,27.89409985,127.9432678,182.4046899,156.1208461
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-2.tif (RGB),P21-42 V2,red channel puncta,3007,32.63551713,110.9557699,173.6042567,139.5854991,green channel puncta,4875,10.92061538,96.62461538,150.9751795,119.4294181,blue channel puncta,-,-,-,-,-,colocalized puncta,1324,46.97280967,103.1110272,170.9482628,133.7298257
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-3.tif (RGB),P21-42 V22,red channel puncta,2776,28.32276657,120.1386888,179.3746398,148.0197118,green channel puncta,3790,9.866754617,113.3485488,164.6496042,136.532016,blue channel puncta,-,-,-,-,-,colocalized puncta,887,41.16459977,116.4503946,180.0552424,147.2215413
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-4.tif (RGB),P21-42 V22,red channel puncta,2643,29.18501703,120.9073023,181.9598941,149.2738879,green channel puncta,3947,10.78464657,120.2120598,169.8923233,143.4823322,blue channel puncta,-,-,-,-,-,colocalized puncta,987,45.74366768,120.0739615,183.843465,151.4082046
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0016-5.tif (RGB),P21-42 V22,red channel puncta,2771,22.56477806,130.1461566,194.0642367,162.151679,green channel puncta,3129,10.08373282,157.5567274,196.4576542,181.2224802,blue channel puncta,-,-,-,-,-,colocalized puncta,1162,28.05378657,143.5421687,201.9604131,177.5497807
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-1.tif (RGB),P21-42 V22,red channel puncta,2489,32.52269988,120.3009241,181.9935717,150.7374667,green channel puncta,3981,8.989198694,105.786737,167.5915599,133.9585792,blue channel puncta,-,-,-,-,-,colocalized puncta,925,39.84,112.8837838,183.0891892,147.7649101
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-2.tif (RGB),P21-42 V22,red channel puncta,2382,30.79261125,119.1561713,181.2678421,148.7421369,green channel puncta,4286,9.423005133,96.77904806,158.2704153,123.4580168,blue channel puncta,-,-,-,-,-,colocalized puncta,909,38.81188119,107.5786579,178.6353135,141.250491
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-3.tif (RGB),P21-42 V22,red channel puncta,2528,32.19066456,113.7950949,177.2587025,142.9217214,green channel puncta,5017,10.2198525,89.99182779,150.3872832,115.0616528,blue channel puncta,-,-,-,-,-,colocalized puncta,1140,42.31184211,101.4991228,173.5671053,133.814155
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-4.tif (RGB),P21-42 V22,red channel puncta,2370,37.07679325,111.4637131,177.8616034,141.8697514,green channel puncta,3489,8.674405274,105.0243623,162.5543136,130.1895534,blue channel puncta,-,-,-,-,-,colocalized puncta,773,51.50776197,107.6073739,180.2451488,141.633907
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1_0017-5.tif (RGB),P21-42 V22,red channel puncta,2398,37.97539616,106.1492911,174.8728107,136.401687,green channel puncta,4512,10.55164007,95.33577128,151.1411791,118.4662417,blue channel puncta,-,-,-,-,-,colocalized puncta,1205,50.41991701,99.94564315,174.9120332,132.7780811
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1-1.tif (RGB),P21-42 V22,red channel puncta,2328,27.72809278,141.1258591,190.2371134,167.1905578,green channel puncta,3679,9.696384887,110.6164719,165.66567,135.7174903,blue channel puncta,-,-,-,-,-,colocalized puncta,702,33.30982906,125.3162393,182.3703704,154.6862852
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1-2.tif (RGB),P21-42 V22,red channel puncta,2487,32.81463611,121.7181343,181.035384,149.9288161,green channel puncta,3921,10.09028309,105.261923,159.7273655,128.9721569,blue channel puncta,-,-,-,-,-,colocalized puncta,885,40.28305085,112.619774,177.0056497,142.7927747
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1-3.tif (RGB),P21-42 V22,red channel puncta,2221,30.91175146,128.6118865,186.1593877,156.6250242,green channel puncta,2960,9.453378378,120.6628378,171.9462838,144.2317994,blue channel puncta,-,-,-,-,-,colocalized puncta,582,35.03780069,124.2534364,184.419244,153.8164177
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1-4.tif (RGB),P21-42 V22,red channel puncta,2520,47.88571429,96.9765873,165.543254,125.8220701,green channel puncta,5180,13.36698842,103.930888,156.0969112,125.796052,blue channel puncta,-,-,-,-,-,colocalized puncta,1639,92.97254423,99.66076876,173.5195241,131.1272077
20230913_GB2 CONTROL-P21-ROI-P42-VG2647-PSD95488-L4-V1-5.tif (RGB),P21-42 V22,red channel puncta,2217,37.46233649,108.0942715,176.0780334,137.5993355,green channel puncta,3698,11.27312061,128.0024337,177.1546782,151.0707071,blue channel puncta,-,-,-,-,-,colocalized puncta,1018,59.76375246,117.1827112,187.4395874,149.4920563
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0001-1.tif (RGB),P21-42 V22,red channel puncta,2218,27.36429216,102.2407574,173.3494139,133.563136,green channel puncta,3394,8.520329994,133.3302887,190.3895109,162.8435957,blue channel puncta,-,-,-,-,-,colocalized puncta,740,30.48175676,117.3648649,190.8675676,153.4493924
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0001-2.tif (RGB),P21-42 V22,red channel puncta,2101,25.39029034,104.3150881,173.5335554,134.5779377,green channel puncta,2509,7.351933041,137.018334,193.9465923,166.5301754,blue channel puncta,-,-,-,-,-,colocalized puncta,481,28.48960499,120.5748441,193.9906445,156.9501645
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0001-3.tif (RGB),P21-42 V22,red channel puncta,2038,24.67222767,104.4357213,171.2953876,133.9081555,green channel puncta,2320,7.172844828,137.8840517,193.6081897,166.6029239,blue channel puncta,-,-,-,-,-,colocalized puncta,442,23.57579186,121.2047511,190.9717195,155.437128
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0001-4.tif (RGB),P21-42 V22,red channel puncta,2315,28.12742981,90.68552916,158.2228942,118.3771665,green channel puncta,1899,7.02317009,153.2295945,199.8278041,178.9878829,blue channel puncta,-,-,-,-,-,colocalized puncta,384,25.88671875,121.9778646,189.1744792,154.0166596
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0001-5.tif (RGB),P21-42 V22,red channel puncta,2314,29.74200519,87.54321521,153.599395,114.2214644,green channel puncta,3208,8.372194514,137.2069825,189.5168329,163.8695916,blue channel puncta,-,-,-,-,-,colocalized puncta,692,36.86416185,111.6119942,181.3771676,143.6928188
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0002-1.tif (RGB),P21-42 V22,red channel puncta,1757,28.0438247,134.8007968,196.381901,166.1041387,green channel puncta,2254,7.23025732,148.420142,195.4724933,174.9087684,blue channel puncta,-,-,-,-,-,colocalized puncta,412,27.13228155,141.256068,201.7597087,174.9078187
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0002-2.tif (RGB),P21-42 V22,red channel puncta,1920,29.63333333,122.1859375,189.0911458,154.3765547,green channel puncta,2725,7.569541284,132.387156,190.2429358,162.524141,blue channel puncta,-,-,-,-,-,colocalized puncta,498,31.73493976,126.936747,197.6777108,163.9939909
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0002-3.tif (RGB),P21-42 V22,red channel puncta,1873,28.82915109,121.2455953,187.4826482,152.4803339,green channel puncta,2683,7.774878867,133.1956765,191.0286992,162.7059363,blue channel puncta,-,-,-,-,-,colocalized puncta,441,31.6814059,126.9070295,197.0589569,162.9478781
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0002-4.tif (RGB),P21-42 V22,red channel puncta,1748,26.54691076,126.1161327,190.4954233,156.8652002,green channel puncta,2620,7.861450382,138.1427481,192.070229,165.8221888,blue channel puncta,-,-,-,-,-,colocalized puncta,403,29.52605459,131.5868486,198.0620347,165.9877714
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0002-5.tif (RGB),P21-42 V22,red channel puncta,1719,28.33740547,120.938918,185.9092496,151.1613573,green channel puncta,2905,8.396213425,139.3969019,190.4991394,165.8549744,blue channel puncta,-,-,-,-,-,colocalized puncta,460,28.61413043,129.3391304,194.5586957,162.2767142
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0003-1.tif (RGB),P21-42 V22,red channel puncta,2040,27.88088235,130.6117647,189.3313725,159.9266763,green channel puncta,3022,7.787557909,121.6042356,183.7071476,151.9565506,blue channel puncta,-,-,-,-,-,colocalized puncta,561,27.62210339,126.4456328,192.2994652,160.8293163
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0003-2.tif (RGB),P21-42 V22,red channel puncta,2063,25.49878817,129.3960252,188.4420746,158.3225589,green channel puncta,2577,7.337213815,132.4815677,192.4148234,162.9955765,blue channel puncta,-,-,-,-,-,colocalized puncta,408,21.75367647,131.0747549,196.9754902,165.760116
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0003-3.tif (RGB),P21-42 V22,red channel puncta,2462,31.16653128,108.1157595,174.3249391,137.7817117,green channel puncta,3033,7.829212001,128.0728652,190.6195186,159.1425627,blue channel puncta,-,-,-,-,-,colocalized puncta,643,33.2807154,117.8211509,192.0279938,153.9430797
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0003-4.tif (RGB),P21-42 V22,red channel puncta,1910,24.88638743,130.3020942,187.5235602,157.9349389,green channel puncta,2270,7.340528634,146.2881057,198.8343612,174.4241275,blue channel puncta,-,-,-,-,-,colocalized puncta,337,23.87388724,138.1008902,198.268546,170.4952302
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0003-5.tif (RGB),P21-42 V22,red channel puncta,2244,31.67468806,107.798574,171.8614082,135.9079086,green channel puncta,1946,7.057040082,159.9984584,202.0796506,184.0234724,blue channel puncta,-,-,-,-,-,colocalized puncta,375,31.39333333,133.5226667,194.208,164.3021888
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0004-1.tif (RGB),P21-42 V22,red channel puncta,2268,28.36111111,143.8496473,195.8849206,171.5800101,green channel puncta,2599,7.759907657,154.9534436,202.3232012,182.1087385,blue channel puncta,-,-,-,-,-,colocalized puncta,492,29.6504065,148.9400407,202.2378049,180.1269951
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0004-2.tif (RGB),P21-42 V22,red channel puncta,2287,30.66025361,131.3834718,191.3874071,161.3348968,green channel puncta,2377,7.268826252,139.1287337,199.1872108,170.5846952,blue channel puncta,-,-,-,-,-,colocalized puncta,475,30.51157895,135.7526316,200.4821053,170.918627
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0004-3.tif (RGB),P21-42 V22,red channel puncta,2376,31.63636364,123.3202862,186.4734848,153.8031148,green channel puncta,2388,7.392378559,129.4564489,194.7173367,161.6210983,blue channel puncta,-,-,-,-,-,colocalized puncta,538,31.16914498,126.8141264,198.1366171,163.3898795
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0004-4.tif (RGB),P21-42 V22,red channel puncta,2401,34.60724698,115.9950021,181.7334444,146.7195621,green channel puncta,2306,7.263226366,132.5368604,197.0941023,164.8776066,blue channel puncta,-,-,-,-,-,colocalized puncta,538,38.49814126,123.7983271,196.8224907,160.743824
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0004-5.tif (RGB),P21-42 V22,red channel puncta,2609,39.43541587,101.836719,170.185895,131.7556023,green channel puncta,3475,8.383884892,112.8008633,181.5499281,144.6675342,blue channel puncta,-,-,-,-,-,colocalized puncta,909,53.75412541,106.870187,187.6023102,144.3879078
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0005-1.tif (RGB),P21-42 V22,red channel puncta,1759,27.52075043,131.7629335,194.8169414,163.5739096,green channel puncta,1854,6.531823085,179.2022654,200.4347357,193.0695907,blue channel puncta,-,-,-,-,-,colocalized puncta,332,25.52259036,155.6054217,203.7213855,183.0437704
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0005-2.tif (RGB),P21-42 V22,red channel puncta,1911,30.05075877,117.6368394,186.3526949,149.8909425,green channel puncta,1573,6.296249205,168.4068659,204.6522568,190.193296,blue channel puncta,-,-,-,-,-,colocalized puncta,335,33.56119403,143.4059701,203.041791,176.1173132
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0005-3.tif (RGB),P21-42 V22,red channel puncta,2158,34.22798888,101.9796108,173.9003707,133.6837619,green channel puncta,3324,7.799638989,124.3856799,190.4133574,157.0478044,blue channel puncta,-,-,-,-,-,colocalized puncta,733,41.16643929,112.8028649,194.7864939,152.352437
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0005-4.tif (RGB),P21-42 V22,red channel puncta,2061,33.92576419,102.9490539,174.7331393,134.8191051,green channel puncta,2586,7.275715391,137.0487239,198.4864656,168.9294851,blue channel puncta,-,-,-,-,-,colocalized puncta,559,35.69677996,119.7477639,197.2754919,158.3848984
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0005-5.tif (RGB),P21-42 V22,red channel puncta,2135,34.60983607,100.0613583,172.1498829,131.1257835,green channel puncta,2198,7.176069154,142.9267516,200.8535032,173.8581186,blue channel puncta,-,-,-,-,-,colocalized puncta,495,36.91111111,121.2464646,196.2333333,157.7704157
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0006-1.tif (RGB),P21-42 V22,red channel puncta,2068,21.92069632,108.3747582,173.5851064,137.7881495,green channel puncta,1981,6.798586572,144.0605755,194.9671883,172.2161265,blue channel puncta,-,-,-,-,-,colocalized puncta,439,19.49544419,126.0615034,192.5990888,160.5236413
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0006-2.tif (RGB),P21-42 V22,red channel puncta,2268,22.99867725,95.17636684,160.6322751,122.8116304,green channel puncta,2167,7.037840332,129.3557914,189.4508537,160.1460235,blue channel puncta,-,-,-,-,-,colocalized puncta,532,20.96052632,112.8590226,184.3684211,147.0148805
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0006-3.tif (RGB),P21-42 V22,red channel puncta,2129,21.41474871,95.20291217,158.8947863,122.0636349,green channel puncta,1808,6.627765487,134.3086283,192.8938053,164.7163686,blue channel puncta,-,-,-,-,-,colocalized puncta,405,19.1,114.8901235,185.1876543,148.7669326
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0006-4.tif (RGB),P21-42 V22,red channel puncta,2072,23.16409266,88.65395753,150.9338803,114.1560852,green channel puncta,2145,6.87039627,127.7044289,187.3473193,157.2732283,blue channel puncta,-,-,-,-,-,colocalized puncta,444,23.37612613,108.5315315,180.8637387,142.2842477
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0006-5.tif (RGB),P21-42 V22,red channel puncta,1992,23.33885542,85.30070281,146.3483936,109.8517157,green channel puncta,1890,6.876190476,133.7761905,189.8343915,162.1243763,blue channel puncta,-,-,-,-,-,colocalized puncta,399,22.71428571,109.7192982,177.6152882,140.8336233
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0007-1.tif (RGB),P21-42 V22,red channel puncta,2267,24.05955007,117.4027349,182.596824,147.70165,green channel puncta,2641,7.258614161,134.1234381,191.6993563,163.8697633,blue channel puncta,-,-,-,-,-,colocalized puncta,595,24.18487395,125.7369748,194.5042017,160.850402
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0007-2.tif (RGB),P21-42 V22,red channel puncta,2175,23.39678161,114.4188506,178.4574713,143.1122646,green channel puncta,3433,7.639382464,116.5013108,180.2207981,146.6799855,blue channel puncta,-,-,-,-,-,colocalized puncta,694,26.54899135,114.6138329,188.7341499,149.6031694
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0007-3.tif (RGB),P21-42 V22,red channel puncta,2094,23.31327603,110.9928367,175.3285578,139.1551932,green channel puncta,2867,7.560516219,121.4635507,183.7411929,151.4928283,blue channel puncta,-,-,-,-,-,colocalized puncta,588,24.17261905,115.4880952,187.7568027,149.4887212
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0007-4.tif (RGB),P21-42 V22,red channel puncta,1753,20.3479749,122.0268112,181.2304621,149.0564253,green channel puncta,1766,6.69592299,147.1240091,199.1477916,174.6304886,blue channel puncta,-,-,-,-,-,colocalized puncta,275,20.23454545,133.9563636,197.3818182,166.3401082
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0007-5.tif (RGB),P21-42 V22,red channel puncta,1737,24.55152562,112.6896949,175.4127807,140.1606505,green channel puncta,2026,7.035538006,139.9995064,193.3963475,167.0849666,blue channel puncta,-,-,-,-,-,colocalized puncta,337,29.68545994,125.7210682,193.1854599,158.0910361
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0008-1.tif (RGB),P21-42 V22,red channel puncta,1860,17.36666667,74.69784946,134.0688172,98.12279275,green channel puncta,3071,8.823510257,83.37544774,145.4884402,109.3357856,blue channel puncta,-,-,-,-,-,colocalized puncta,388,19.81958763,78.94072165,157.1997423,110.2239733
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0008-2.tif (RGB),P21-42 V22,red channel puncta,2026,18.19447187,67.34304047,122.6618954,88.82823337,green channel puncta,2913,8.583934089,81.49296258,143.9897013,107.4860987,blue channel puncta,-,-,-,-,-,colocalized puncta,415,20.92891566,73.96385542,149.0277108,103.3203103
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0008-3.tif (RGB),P21-42 V22,red channel puncta,1925,17.55428571,67.44467532,121.7864935,88.45724978,green channel puncta,3655,9.358686731,72.37236662,131.6350205,96.14830931,blue channel puncta,-,-,-,-,-,colocalized puncta,495,20.46060606,69.72525253,139.3737374,96.23768082
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0008-4.tif (RGB),P21-42 V22,red channel puncta,2024,18.6284585,62.09436759,114.3438735,82.08293629,green channel puncta,4286,10.20415306,66.68688754,123.1584228,88.65727732,blue channel puncta,-,-,-,-,-,colocalized puncta,632,22.92642405,64.0039557,132.2246835,89.21592169
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0008-5.tif (RGB),P21-42 V22,red channel puncta,1909,17.52226296,62.12676794,113.2362493,81.53392861,green channel puncta,3308,9.135429262,76.48548972,134.4616082,99.92756958,blue channel puncta,-,-,-,-,-,colocalized puncta,439,19.26309795,68.96469248,137.5341686,95.2017524
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0009-1.tif (RGB),P21-42 V22,red channel puncta,2202,20.07992734,100.4000908,165,128.4317709,green channel puncta,2562,7.134270101,131.8364559,183.8462139,158.9606768,blue channel puncta,-,-,-,-,-,colocalized puncta,533,18.00844278,116.6904315,184.6266417,150.1401501
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0009-2.tif (RGB),P21-42 V22,red channel puncta,2169,20.37159982,94.2867681,158.4877824,121.3836304,green channel puncta,3241,7.642702869,117.1626041,176.7368096,145.9643829,blue channel puncta,-,-,-,-,-,colocalized puncta,638,18.98432602,105.700627,179.2758621,139.5486925
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0009-3.tif (RGB),P21-42 V22,red channel puncta,1867,19.53347616,98.10283878,159.7691484,123.9502986,green channel puncta,3374,7.671902786,116.6618257,174.7700059,144.3647708,blue channel puncta,-,-,-,-,-,colocalized puncta,576,20.16493056,107.5269097,178.1805556,139.7129657
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0009-4.tif (RGB),P21-42 V22,red channel puncta,2011,22.59025361,87.49328692,149.255097,112.3272434,green channel puncta,2514,7.299522673,130.2784407,183.4522673,156.5635233,blue channel puncta,-,-,-,-,-,colocalized puncta,474,22.80274262,108.6592827,177.0685654,139.6420554
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0009-5.tif (RGB),P21-42 V22,red channel puncta,1891,23.29561079,87.24643046,147.9613961,111.7172873,green channel puncta,2563,7.510339446,131.7241514,181.4178697,156.1739104,blue channel puncta,-,-,-,-,-,colocalized puncta,474,23.41033755,108.7900844,175.1455696,138.5072844
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0010-1.tif (RGB),P21-42 V22,red channel puncta,1645,20.15197568,140.7963526,194.2103343,168.0353713,green channel puncta,2231,7.15015688,133.7601972,190.5988346,163.1833526,blue channel puncta,-,-,-,-,-,colocalized puncta,346,17.83959538,137.4696532,197.3121387,169.830034
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0010-2.tif (RGB),P21-42 V22,red channel puncta,1586,20.28814628,139.7370744,194.4665826,166.8900186,green channel puncta,4209,8.759087669,103.3867902,166.7445949,131.9560677,blue channel puncta,-,-,-,-,-,colocalized puncta,619,22.96365105,121.2003231,188.0250404,154.1039542
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0010-3.tif (RGB),P21-42 V22,red channel puncta,2276,26.20386643,107.8400703,171.4925308,135.6211739,green channel puncta,2841,7.562829989,123.4090109,182.3562126,151.911511,blue channel puncta,-,-,-,-,-,colocalized puncta,602,31.72425249,114.8712625,187.0207641,149.1445138
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0010-4.tif (RGB),P21-42 V22,red channel puncta,2005,23.69376559,113.8249377,173.4997506,140.2935553,green channel puncta,2853,7.808973011,124.6736768,182.5299685,152.5009878,blue channel puncta,-,-,-,-,-,colocalized puncta,537,27.81098696,118.858473,186.2206704,150.6000171
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0010-5.tif (RGB),P21-42 V22,red channel puncta,1926,26.51142264,106.5441329,168.4319834,133.0891842,green channel puncta,3935,9.117153748,111.7280813,168.0487929,136.9660382,blue channel puncta,-,-,-,-,-,colocalized puncta,717,35.45467225,108.4156206,181.0076709,140.8284746
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0011-1.tif (RGB),P21-42 V22,red channel puncta,1873,20.81687133,131.8691938,192.1436199,161.3041212,green channel puncta,2614,7.270466718,137.2727621,194.2674063,167.3491767,blue channel puncta,-,-,-,-,-,colocalized puncta,471,18.09660297,134.2494692,197.663482,168.1538948
20230913_GB2 HEVIN KO-P21-ROI-P42-VG2647-PSD95488-L4-V1_0011-2.tif (RGB),P21-42 V22,red channel puncta,1893,20.82989963,129.6381405,190.9001585,158.7299874,green channel puncta,2091,6.904351985,146.5968436,200.2501196,176.0656185,blue channel puncta,-,-,-,-,-,colocalized puncta,394,18.12563452,137.2918782,202.2931472,171.8301942
